LPP	4.23276009
Y_RNA	4.237516840000002
IL33	3.891628849999999
SMAD3	3.88520617
IL4R	3.1914536399999998
BACH2	3.08824194
ETS1	3.0617458699999993
snoU13	2.8575830700000004
RANBP6	2.8107736
UBAC2	2.80482428
ITGB8	2.5885861400000003
RUNX1	2.54189576
FLG-AS1	2.5108099900000003
PRKCH	2.5037685099999996
PTPRD	2.498535419999999
RORA	2.47776272
MECOM	2.413870650000001
LRRC32	2.3177169600000003
PRDM1	2.3127589900000003
CSMD1	2.3114191799999992
LINC00299	2.2764161799999996
KLF5	2.18024488
TNFRSF8	2.1478186200000002
ADAM19	2.1429809399999997
TSLP	2.14118865
SLC25A46	2.13329568
RIN3	2.13117754
FASLG	2.1136884700000005
RREB1	2.10790838
STAT6	2.10667182
CXCR4	2.0745907399999997
CARD11	2.07122776
NEGR1	2.051762
PLXNC1	2.04460388
RAD51B	2.01321405
TNFSF18	1.9919402400000006
IL1RL1	1.9861264299999999
IL18R1	1.9588028499999999
LGSN	1.90862878
LBH	1.86106091
PTPRK	1.8374247699999997
THSD7B	1.8165322899999994
IL21R	1.79132149
PTP4A1	1.75171244
PVT1	1.7467899900000003
RBM47	1.7393303799999997
CCL20	1.73071566
IL2RA	1.71852609
CASC15	1.70576982
ACOXL	1.7043495399999997
GJA1	1.7018183999999998
ABCB5	1.6888584600000003
SMARCE1	1.63620786
AHR	1.5706256
PTPRC	1.56636961
EPHA3	1.5558202000000005
AGR3	1.5536940000000001
TNFAIP8	1.5517033
CCR7	1.54738307
AEBP2	1.5387484099999997
ZFP36L1	1.53451012
TBL1XR1	1.53226699
NDFIP1	1.5293270300000001
GLB1	1.52916697
IL2	1.52797285
ZNF827	1.5276986
PRR5L	1.52642001
CD247	1.52558333
TG	1.5165254
PARD3B	1.4969000199999998
CLEC16A	1.4957729500000003
EYS	1.4776127599999995
TAB2	1.4743374099999995
NFKBIA	1.4720224999999998
LYN	1.4597124
VAPA	1.45539272
PROK2	1.4515322600000005
COG6	1.4479555200000003
FHIT	1.4456368699999993
GLIS3	1.4447663499999999
ADAMTSL3	1.4330917700000003
DCDC1	1.43297051
PREP	1.43227248
ZNF365	1.42216381
TOX	1.4215017499999998
RERE	1.41911064
NCOR2	1.4138247999999995
CMIP	1.4130442599999995
NEK6	1.40557519
SLC7A10	1.38237854
IL21	1.38168062
STIM2	1.3764691300000003
TNC	1.37614379
RUNX3	1.37322652
EXOC6	1.3720358099999999
CEBPA	1.36255494
PLCB1	1.36082934
SEMA6D	1.3465184900000005
MXI1	1.3436665999999997
AFF3	1.3396494900000002
FLG	1.33726702
FOXN3	1.3331512399999994
PTPRT	1.32597372
BNC2	1.31295223
NCOA3	1.3126359500000002
SYT1	1.3122135999999998
JAZF1	1.30943829
BCL3	1.3011320300000002
RCOR1	1.29830294
SGCD	1.2971688200000004
GATA3	1.29377514
ELMO1	1.2880935999999998
HHEX	1.2811353300000001
CREM	1.2801376000000002
AHI1	1.2764356699999997
D2HGDH	1.27039605
SMAD7	1.2564135200000002
RBPJ	1.2556707200000001
LTBR	1.25302471
TMPPE	1.25283403
ZNF366	1.2481046299999998
PEX14	1.2475914699999997
CBLB	1.2471337999999998
SMIM20	1.2373276700000002
KIF4B	1.2368975300000002
NSUN3	1.2308112999999998
CA8	1.2231045800000002
TGFBR1	1.22008361
MIR4425	1.2188302800000002
TSPAN8	1.2183828
ADAMTSL1	1.21538291
HBS1L	1.21062553
