SMAD3	3.92263346
IL33	3.5877661100000005
IL4R	3.549202170000001
Y_RNA	3.396884429999999
LPP	3.36605487
TSLP	3.0426670999999996
RUNX1	2.6024650699999996
FLG-AS1	2.57413263
NEGR1	2.5612228000000012
RORA	2.5282238099999996
ETS1	2.4462010000000003
KLF5	2.40149344
LINC00299	2.38195079
ITGB8	2.38137739
FLG	2.2790350999999998
LGSN	2.26257474
snoU13	2.2518983700000006
TNFSF18	2.2290075200000006
SLC25A46	2.1859311299999997
STAT6	2.18434422
RANBP6	2.13097925
PRKCH	2.1127542399999997
IL1RL1	2.10203823
RAD51B	2.093166700000001
IL18R1	2.03601549
FASLG	2.0230880199999994
UBAC2	2.02158213
BACH2	1.9982781500000002
GJA1	1.9736939699999996
PRDM1	1.9252917399999996
TOX	1.9213220100000004
IL2RA	1.91364936
PLXNC1	1.8961255500000003
SDK1	1.8856952500000008
GATA3	1.8636488200000003
PTP4A1	1.7911341400000003
TNFRSF8	1.78419632
CSMD1	1.7833699599999993
RREB1	1.7805477099999998
CASC15	1.77762829
LRRC32	1.7433679199999998
MECOM	1.6880247999999993
RIN3	1.6876312000000004
ADAM19	1.6573016999999999
NUDT12	1.6415448
NFIB	1.62998519
LTBR	1.6202185599999999
NDFIP1	1.60838576
CARD11	1.6035586500000003
TPD52L3	1.59759168
GLB1	1.5901812999999998
TAB2	1.5843045900000001
RP11-6N13.1	1.5807842000000003
RBFOX1	1.5804827899999998
IL21R	1.5735752000000005
AFF3	1.52863833
IL2	1.5140017700000001
ZNF365	1.49503938
PRR5L	1.48391472
PTPRK	1.46840818
PTPRD	1.4529057600000006
TBL1XR1	1.4461231799999998
STIM2	1.4364809699999996
IL21	1.43076527
TRIO	1.4303000100000005
NSUN3	1.4253513000000004
SLC7A10	1.41742326
LBH	1.41477832
ZFP36L1	1.41412787
RERE	1.4121291400000004
PREP	1.4049792099999998
ABCB5	1.3976848000000002
RBPJ	1.3976692499999999
CEBPA	1.38870257
TMPPE	1.3841985399999999
PTPRC	1.37281586
ZNF438	1.36928297
SLIT2	1.3654925199999999
EXOC6	1.3557366400000004
ADAMTSL1	1.3506943100000002
JAZF1	1.3492873800000003
SMIM20	1.34873908
CLEC16A	1.34277879
ZNF366	1.34120429
GPD2	1.3411137900000003
ACOXL	1.33165903
TG	1.3262825999999996
EYS	1.3161228399999993
TNFAIP8	1.3124078999999997
RBM47	1.3084211499999998
AHI1	1.30157626
CD247	1.29950195
NEK6	1.29817625
RGMB	1.2898360000000002
CTD-3088G3.8	1.28975596
PROK2	1.28583797
LRP1	1.28238172
ZBTB10	1.27895775
BCL2	1.2743974100000002
HHEX	1.2593491
SLITRK1	1.2557332
D2HGDH	1.2548863
BCL3	1.25465877
RUNX3	1.25127633
PVT1	1.24986215
SGCD	1.24713368
SPTBN1	1.2465466
SCML4	1.24379316
TNS3	1.2418070499999996
DST	1.23774002
MYH11	1.23436705
SMARCE1	1.23385403
CCL20	1.2300999000000001
TSPAN8	1.2257258
PRKCQ	1.2150494600000001
ZBTB20	1.2144347499999997
CCR7	1.20752866
SLC8A1	1.18932581
MAN2A1	1.1820697100000004
TFAP2A	1.1755230699999997
ADAMTSL3	1.17521984
SOCS3	1.17225009
SOX6	1.1720660999999999
LCLAT1	1.1715085099999998
NMBR	1.1548455299999996
PPARGC1A	1.15348339
EEFSEC	1.1511959600000004
ANKRD7	1.1490225999999992
PEX14	1.14143881
DDAH1	1.13897921
SH3GL2	1.138782
ADORA1	1.1260119
TSPAN14	1.12175234
DDX6	1.11780662
DEPTOR	1.11468157
IL7R	1.11305536
PTPRR	1.1042581699999998
SMG6	1.0913780099999997
MAP3K14	1.08782807
ITPKB	1.0856740599999999
RCOR1	1.0780590600000002
SHARPIN	1.074011
FUT9	1.0708897599999998
MRVI1	1.06953582
FOXN3	1.06832215
TBX21	1.0618502300000001
RPS6KA1	1.05268316
KIF4B	1.05151479
ARHGAP15	1.04463921
RCN1	1.04100193
GLIS3	1.0369111499999997
SEMA6D	1.0340940300000006
SCUBE3	1.03388969
TEAD1	1.03276596
SLA	1.0265583999999999
NAB2	1.0246678999999999
MAML3	1.0224066099999998
PRKCA	1.02155155
GSDMB	1.01890063
PRR16	1.0179112500000003
KIAA1875	1.0168537800000002
LCORL	1.01660464
KYNU	1.016524
MAF1	1.0158718
CYP7B1	1.01159874
ZC3H4	1.0084796999999999
KITLG	1.0070619
AC004041.2	1.0021717099999998
NCOR2	1.0021346000000002
PPP1R1B	1.0019439
PKHD1	1.00024949
UST	1.0001685999999999
NRSN1	0.99627185
NFIC	0.9931711700000001
RP11-132N15.3	0.9893722500000001
ZNF827	0.9875632000000001
CTNNA3	0.984742
RP11-806H10.4	0.9846149999999999
BRINP1	0.98404801
IPMK	0.9824732800000001
GYPA	0.9809988800000001
CDC42EP3	0.98042498
TRAT1	0.980054
TGFBR1	0.97915926
CA8	0.9733684399999999
RP11-47I22.4	0.9730943699999999
MAGI2	0.9702243000000002
ITPR3	0.96871829
SEPT8	0.9670219299999999
PKN3	0.96639085
TNFSF4	0.96602536
NRP1	0.9645248499999999
PARD3B	0.9614305099999999
EPHA4	0.9598554200000001
NCF4	0.9575135500000002
PTPRT	0.9549859400000001
GFOD1	0.9535003
RP11-545E17.3	0.95102045
SYT1	0.9505448000000001
DCDC1	0.9498623400000001
AC096559.1	0.9482063400000001
IL6R	0.94597589
PLD1	0.9454720999999999
ADAMTS5	0.9392900400000003
AHR	0.9384444
GALNT10	0.9351575999999999
IL2RB	0.9345370300000002
PHB	0.9321221000000001
CPQ	0.9296414300000002
STEAP1B	0.9273821999999998
