WWOX	3.88040494
Y_RNA	4.0542288599999985
RAD51B	3.4840594100000004
STAT4	3.24298412
CBLB	3.2213924
NR3C2	3.21807487
snoU13	3.1506447799999995
NFATC1	3.05554517
SASH1	3.0247347799999997
CTLA4	2.98505874
IFIH1	2.7739295000000004
IL2RA	2.75886162
PVT1	2.71715585
KLF4	2.6507936200000004
ICOS	2.6266290700000003
BACH2	2.53960657
RP11-307N16.6	2.473773300000001
SPATA13	2.4696344100000007
LPP	2.3413556
TG	2.31064917
AC096559.1	2.2167612799999996
IRF8	2.20933469
FAM76B	2.18121973
GLIS3	2.1761898600000005
ARID5B	2.17473512
LINGO2	2.167660200000001
CLNK	2.1620389999999996
SAMD5	2.14431282
TSHR	2.1343626799999997
DLEU1	2.07116449
MIR31HG	2.0640169899999994
ELMO1	2.0572185300000005
RNASET2	2.03658191
RHOH	2.02161844
MAF	2.0020217999999996
ZNF366	2.0014572800000003
AKAP11	1.9553255599999995
USP25	1.90054801
B3GNT2	1.89256791
ETS1	1.8813742900000003
RERE	1.8643958999999997
UBAC2	1.85197103
CD69	1.8462756900000004
SLC1A2	1.8085168799999995
FGD2	1.79395305
XYLT1	1.7815531899999997
AC104820.2	1.7788522599999999
VAV3	1.7724698
SP3	1.76033415
SGK1	1.7356299
SGMS1	1.7352657999999999
INPP4B	1.7084521
CX3CR1	1.6958646200000003
NR3C1	1.6941321100000002
NRIP1	1.6934900800000001
MTAP	1.6917084199999997
FYN	1.6739233400000004
THADA	1.6549169299999997
CD247	1.62298618
PRKCQ	1.62035124
NEGR1	1.6116719999999995
PLXNC1	1.6022549100000005
NEK6	1.5946225200000002
ROBO1	1.5808714000000004
RUNX3	1.5737311799999998
ASAP1	1.5696933300000002
RASGRP1	1.5634576300000003
TBX3	1.54960223
CD2	1.54620909
RAB2A	1.5420203899999998
SMIM20	1.52838177
RBPJ	1.50055859
C12orf42	1.49850884
PTPN2	1.4823740999999997
ALCAM	1.4774838400000003
JAK1	1.47162941
SLC25A37	1.47000764
FOXN2	1.4699266599999998
INSR	1.46894386
RREB1	1.4665893899999995
MB21D2	1.4652357200000001
SH2B3	1.46300643
TMEM17	1.4484692099999998
STAM	1.4484376799999998
FOXK1	1.4472632200000002
ZMIZ1	1.4448195999999998
AC007682.1	1.4370931699999998
ZBTB20	1.4367110999999997
CD28	1.4303568
HBS1L	1.4219231799999998
TPO	1.4191010099999999
TCF7	1.41408275
CD86	1.40377396
KCNIP4	1.39992984
ITK	1.3944454900000003
SPRED2	1.3841017599999996
SLC8A1	1.37585792
CDH9	1.3728823399999999
COL15A1	1.3716662300000002
RTKN2	1.3715238699999999
TBX21	1.37026017
C1QTNF6	1.3675878899999998
ANKRD33B	1.36329904
ADCY7	1.3607736
RASA3	1.3586698
JARID2	1.35535224
KDM4C	1.3549299600000002
CAPZB	1.3539905999999997
PDE1C	1.3513705099999995
LRP1B	1.3439865000000002
SIK3	1.3420218199999998
ZC3HAV1	1.3373324800000002
BCL6	1.3366249
PTPN22	1.3343007999999998
CSMD1	1.3339741
MYB	1.3326533999999999
ANGPT1	1.3296161199999996
CSMD3	1.3278314000000004
PTPRD	1.3222270300000005
PHLPP1	1.3177753600000004
PTEN	1.31279743
AGO2	1.31008108
SNX5	1.3021825599999999
BANF2	1.30193866
CD226	1.29991977
SEPT9	1.2967707900000003
THSD7B	1.2923657200000005
ARAP1	1.2834516000000005
PLEKHA1	1.2549195800000001
CDH8	1.2417707999999998
UBASH3A	1.23914562
TMEM131	1.23589671
CXCR4	1.2335027599999995
ZNF462	1.22964247
FKBP5	1.22553295
RNLS	1.2238453500000002
FLT3	1.2145247399999999
NAALADL2	1.2084777000000004
PRDM1	1.2077937499999998
CDCA7	1.2042986500000001
RBM47	1.20095762
CMTM7	1.20039404
CAMK4	1.19911197
MIR4425	1.19850921
CD6	1.19818495
AUH	1.1974767699999997
PCDH7	1.1935162799999997
PLIN3	1.1899773599999999
LINC00299	1.1868679899999999
BHLHE40	1.18447878
EDARADD	1.18291086
BCL2	1.1815886600000003
PTK2	1.1740398900000002
ZNF365	1.16937207
SPATS2L	1.16678346
TYK2	1.15878501
RP11-89M16.1	1.15610861
CDH23	1.1546921800000003
RBM17	1.1499823
IRF5	1.14913455
CHRNA9	1.1475265700000001
PIK3R5	1.1442479799999998
KIAA1683	1.1432008
FAS	1.1394348699999999
ANTXRLP1	1.1359257999999999
IL7R	1.1286225099999998
NRXN1	1.1260929400000002
CDH11	1.1204483000000003
NUDT12	1.1174136
GNA15	1.11628623
PLGRKT	1.11600155
C5orf30	1.11248522
FNDC3B	1.1106158700000002
MBNL2	1.1105015299999998
WWP1	1.1086882
BANK1	1.1084354500000002
NTRK1	1.10780968
BRD7	1.10699747
SLAMF6	1.10103614
TLE3	1.09792617
RP11-15B17.1	1.09664895
CPT1C	1.09630082
AUTS2	1.0933276
FBXO11	1.09224708
VEGFC	1.0907951999999999
TNFRSF11B	1.0883974699999999
OXR1	1.0872722000000001
